Table Number,Move,Clues,Mystery Word,Guess,Mode,Speed,Language,End
323499397,3453,"African, Jellycat, Ivory, Hannibal, ears, tusks",Elephant,Elephant,,,,
323499397,3489,"Levi, bloody, Vegetable, potato, Carrot, underground",Root,Root,,,,
323499397,3516,"Shaun, White, wool, dog, Merino, livestock",Sheep,Sheep,,,,
323499397,3534,"Sherwood, centerparcs, Shuffle, rain, Moss, Squirrel",Forest,forest,,,,
323499397,3571,"point, projectile, Gun, Bill, lead, silver",Bullet,Bullet,,,,
323499397,3599,"disagreement, cow, brisket, Vintage, Steak, ground",Beef,Beef,,,,
323499397,3620,"Clouds, Wind, lighting, teacup, X-men, X-men",Storm,Storm,,,,
323499397,3647,"Candle, Ignition, fluid, matches, Zippo, Zippo",Lighter,Lighter,,,,
323499397,3656,"Penicillin, Mildew, Shape, casting, Spores, Spores",Mold,mold,,,,
323499397,3674,"wiggly, Silk, Underground, tequila, Compost, Earth",Worm,worm,,,,
323499397,3683,"Cottage, Doctor, MD, door, Home, Mansion",House,House,,,,
323499397,3719,"Linden, Sycamore, Oak, Pine, Yggdrasil, Willow",Tree,tree,,,,
323499397,3728,"Wonkey, Kong, Shrek, shrek, Shrek, Shrek",Donkey,Donkey,,,,
323499397,3756,"magnetic, Chessington, Fatal, smiler, Opposite, Magnets",Attraction,attraction,,,,
323499397,3810,"hook, fastener, Fastening, switch, Benjamin, push",Button,Button,,,,
323499397,3819,"Dawn, Good, Glory, Sunrise, Sunrise, sunrise",Morning,morning,,,,
323499397,3828,"Movie, Maze, pan, Bowie, Minotaur, Minotaur",Labyrinth,Labyrinth,,,,
323499397,3837,"Hard, music, Iron, Heavy, Ferrous, Lead",Metal,Metal,,,,
323499397,3864,"Hilarious, Divine, Tragedy, Laughing, slapstick, Genre",Comedy,Comedy,,,,
323499397,3873,"Pest, Gross, infestation, Hissing, Insect, Bug",Cockroach,Cockroach,,,,
323499397,3928,"rack, Baa, Mutton, meat, sacrificial, Easter",Lamb,Lamb,,,,
323499397,3946,"Floorboard, exercise, pirates, Wall, walk, walk",Plank,plank,,,,
323499397,3986,"Sewing, Engine, Power, cogwheel, mechanical, vending",Machine,machine,,,,
323499397,4004,"Royalty, royal, Pankot, Blenheim, versailles, Versailles",Palace,Palace,,,,
323499397,4096,"crack, Bull, Cream, Horse, lash, lash",Whip,Whip,,,,
323499397,4123,"Cane, powdered, Sweet, brown, Beet, Ray",Sugar,Sugar,,,,
323499397,4211,"scrambled, Ovum, Yolk, Spawn, Snake, salad",Egg,egg,,,,
323499397,4315,"captain, Smee, Duck, ""Butchers"", Tinkerbel, ceiling",Hook,Hook,,,,
323499397,4342,"oyster, Gas, OPEC, fish, petrol, Conch",Shell,Shell,,,,
323499397,4407,"Titanic, Galleon, Cruise, Frigate, Ahoy, send",Ship,ship,,,,
323499397,4491,"Barbie, Nesting, marionette, Ken, Baby, baby",Doll,Doll,Normal mode,No time limit • with friends only,English,Infinite
323499397,4519,"Hairband, Rubber, woman, Stretchy, waistband, waistband",Elastic,elastic,Normal mode,No time limit • with friends only,English,Infinite
323499397,4528,"pool, Beachwear, wear, garment, Speedo, Speedos",Swimsuit,Swimsuit,Normal mode,No time limit • with friends only,English,Infinite
323499397,4605,"Embers, Pig, Macdonald, Tractor, Bought, Organic",Farm,farm,Normal mode,No time limit • with friends only,English,Infinite
323499397,4642,"Ebay, Gamble, Stake, Ladbrokes, horses, bookie",Bet,Bet,Normal mode,No time limit • with friends only,English,Infinite
323499397,4651,"Extinction, Giant, Diplodocus, Ankylosaurus, triceratops, triceratops",Dinosaur,Dinosaur,Normal mode,No time limit • with friends only,English,Infinite
323499397,4660,"Horse, Biscay, michael, Laguna, e, Botany",Bay,Bay,Normal mode,No time limit • with friends only,English,Infinite
323499397,4715,"Consultant, Pediatrician, Who, Hospital, House, McCoy",Doctor,Doctor,Normal mode,No time limit • with friends only,English,Infinite
323499397,4724,"Canapé, Crudités, charcuterie, soup, Tapas, olives",Appetizer,Appetizer,Normal mode,No time limit • with friends only,English,Infinite
323499397,4733,"Terras, Shade, shade, shade, Shade, Shade",Parasol,Ground,Normal mode,No time limit • with friends only,English,Infinite
323499397,4810,"Rapunzel, Orthanc, london, Skyscraper, Dark, observation",Tower,Tower,Normal mode,No time limit • with friends only,English,Infinite
323499397,4916,"Rest, Easter, Rested, Sabbath, Bloody, Bloody",Sunday,Sunday,Normal mode,No time limit • with friends only,English,Infinite
323499397,4925,"McDonalds, poutine, belgian, Curly, Curly, Fried",Fries,Fries,Normal mode,No time limit • with friends only,English,Infinite
324381970,1329,"Homme, Carnavalet, exposition, histoire, liere, orsay",Musée,Musée,,,,
324381970,1354,"Du, Tronc, Dutronc, succulente, aie, ouie",Cactus,Jacques,,,,
324381970,1361,"talon, tricoter, botte, foin, Chas, Âge",Aiguille,aiguille,,,,
324381970,1379,"apiculteur, produit, pops, ruche, pot, acacia",Miel,Miel,,,,
324381970,1385,"Monde, Cordon, Bouton, ombilical, Ventre, ventre",Nombril,nombril,,,,
324381970,1403,"Hit, Aire, Crise, Mère, mitose, mitochondrie",Cellule,cellule,,,,
324381970,1409,"fiction, con, pré, ingénieur, vie, vie",Science,science,,,,
324381970,1415,"cidre, pin, yeah, eau, reinette, api",Pomme,pomme,,,,
324381970,1446,"brick, jonque, mouche, paquebeau, haut, tard",Bateau,bateau,,,,
324381970,1459,"I, Beau, papa, Rire, bleue, hipster",Barbe,barbe,,,,
324381970,1471,"blé, beauté, sable, avoir, moudre, moudre",Grain,Or,,,,
324381970,1485,"Hercule, Eau, Williams, pomme, bonne, nashi",Poire,poire,,,,
324381970,1509,"Girafe, véhicule, balavoine, aéronef, rotor, FlifFlaf",Hélicoptère,hélicoptere,,,,
324381970,1528,"W9, Gulli, dé, nez, livre, production",Chaîne,Chaine,,,,
324381970,1547,"bas, couilles, café, cochon, bidet, lavabo",Lait,Lait,,,,
324381970,1553,"peau, jeu, Ressort, cheveux, Caoutchouc, caoutchouc",Élastique,mémoire,,,,
324381970,1578,"Mare, Han, coiffant, frimas, anti, con",Gel,gel,,,,
324381970,1584,"Cache, Pinocchio, peur, creux, En, Moins",Nez,nez,,,,
324381970,1597,"cloque, baffle, tomber, acoustique, mur, bluetooth",Enceinte,Enceinte,Normal mode,Turn-based • 1 move per day ,Français,Infinite
324381970,1636,"mon, employeur, Jus, Agrume, feu, quartier",Orange,orange,Normal mode,Turn-based • 1 move per day ,Français,Infinite
324381970,1642,"Gericault, serpent, Urticante, Plage, Radeau, radeau",Méduse,méduse,Normal mode,Turn-based • 1 move per day ,Français,Infinite
324806575,1335,"Little, Flock, Omerta, Mary, Silence, Baby",Lamb,Lamb,,,,
324806575,1344,"Pfa, Straws, Tupperware, Synthetic, Surgery, Implants",Plastic,Plastic,,,,
324806575,1380,"Titus, Alabama, Ganesh, Ivory, Dumbo, Dumbo",Elephant,elephant,,,,
324806575,1398,"Marathon, Chugga, Amtrak, Steam, Caboose, Caboose",Train,Train,,,,
324806575,1407,"Ahab, Blowhole, Ambergris, Killer, Jonah, Sperm",Whale,Whale,,,,
324806575,1443,"Merch, FarmAid, Venue, Piano, Instrument, Event",Concert,Festival,,,,
324806575,1471,"Grubbly, Board, Hardi, Beam, Pirate, Pirates",Plank,Plank,,,,
324806575,1490,"Lucid, Sandman, Imagine, Nightmare, Nightmare, Nightmare",Dream,Dream,,,,
324806575,1526,"Heckler, Slapstick, Funny, Central, Improv, Fluffy",Comedy,Comedy,,,,
324806575,1535,"Microgreen, Growth, begin, Wings, Seedling, Seedling",Sprout,Sprout,,,,
324806575,1544,"Caro-Kann, Gambit, Clock, Rook, Rook, Rook",Chess,Chess,,,,
324806575,1571,"Busy, Stripes, Waggle, Pollinate, Swarm, May",Bee,Bee,,,,
324806575,1598,"Sex, Defuse, .com, Oppenheimer, Hiroshima, Cherry",Bomb,Bomb,Normal mode,Turn-based • 1 move per day ,English,Infinite
324806575,1607,"Periodicals, Books, Worlds, Congress, Alexandria, Alexandria",Library,Library,Normal mode,Turn-based • 1 move per day ,English,Infinite
324806575,1625,"Charcuterie, Plywood, Plank, Room, Trustees, Corrugated",Board,Board,Normal mode,Turn-based • 1 move per day ,English,Infinite
324806575,1634,"Autumn, Wind, Peepers, Fall, Foliage, Photosynthesis",Leaf,leaf,Normal mode,Turn-based • 1 move per day ,English,Infinite
324806575,1643,"Tin, Bearer, Diva, Tankard, Measuring, Measuring",Cup,Cup,Normal mode,Turn-based • 1 move per day ,English,Infinite
324806575,1689,"manicure, Nine, Brad, Stud, Thumb, Cuticle",Nail,Nail,Normal mode,Turn-based • 1 move per day ,English,Infinite
328236739,2392,"red, Greenhouse, soup, Cherry, salad",Tomato,tomato,,,,
328236739,2400,"Litle, gnome, Gimli, seven, seven",Dwarf,dwarf,,,,
328236739,2418,"summer, Apollo, shine, glasses, Dawn",Sun,Sun,,,,
328236739,2426,"H, Rung, Climbing, Upstairs, Steps",Ladder,ladder,,,,
328236739,2442,"Holmes, Fingerprints, Hercule, Poirot, Poirot",Detective,detective,,,,
328236739,2459,"Snooker, water, House, SWIM, Swimming",Pool,Pool,,,,
328236739,2467,"Album, Audio, jazz, Gramophone, Live",Music,Music,,,,
328236739,2475,"wind, Fujita, Typhoon, whirlpool, whirlwind",Tornado,tornado,,,,
328236739,2483,"apple, Genesis, Angels, heaven, tropical",Paradise,Eden,,,,
328236739,2500,"midas, treasure, medal, Au, Au",Gold,gold,,,,
328236739,2508,"Gift, carton, tool, Office, PO",Box,Box,,,,
328236739,2516,"Dice, 3x3x3, Rubik, ice, Ice",Cube,Cube,,,,
328236739,2532,"fertilizer, manure, Poop, Beetle, Smell",Dung,dung,,,,
328236739,2540,"Scraper, aviation, Clouds, starry, Up",Sky,Sky,,,,
328236739,2572,"Overhead, rain, Cleaning, Wash, washing",Shower,parasol,,,,
328236739,2589,"tomb, Enbalming, mom, Bandage, bandages",Mummy,mumy,,,,
328236739,2607,"beard, hairs, Nose, whiskers, face",Mustache,Brow,,,,
328236739,2616,"commando, America, Morgan, Hook, Hook",Captain,Soldier,,,,
328236739,2633,"colour, Blazer, gentleman, Clothing, Tie",Suit,suit,,,,
328236739,2641,"molotov, glass, daiquiri, Cosmopolitan, bar",Cocktail,cocktel,,,,
328236739,2708,"thorax, Torso, treasure, X-ray, breast",Chest,Chest,,,,
328236739,2716,"Idea, Tulip, Pear, lamp, light",Bulb,bulb,,,,
328236739,2757,"Islam, lunar, croissant, moon, moon",Crescent,Crescent,,,,
328236739,2773,"knight, broken, Excalibur, Saber, blade",Sword,sword,,,,
328236739,2799,"Dr, calamari, Squid, tentacles, ink",Octopus,Octopus,,,,
328236739,2835,"USA, Liberty, monument, bronce, sculpture",Statue,statue,,,,
328236739,2851,"shower, Tub, relax, spa, bubble",Bath,bath,,,,
328236739,2859,"Warm, skin, leather, hairy, allergy",Fur,Fur,,,,
328236739,2947,"Thor, Maslow, MC, Nail, shark",Hammer,Hammer,,,,
328236739,3000,"thorn, Scent, Diana, spikes, flower",Rose,rose,Normal mode,Turn-based • 1 move per day ,English,Infinite
328236739,3025,"Dracula, jaws, Transylvania, Nosferatu, nosferatu",Vampire,vampire,Normal mode,Turn-based • 1 move per day ,English,Infinite
328236739,3050,"mojito, BACARDÍ, Cane, Daiquiri, pirates",Rum,caribbean,Normal mode,Turn-based • 1 move per day ,English,Infinite
328236739,3067,"winner, honor, bronze, Bronze, honor",Medal,Race,Normal mode,Turn-based • 1 move per day ,English,Infinite
328236739,3118,"Cerebellum, thinking, thoughts, Head, intellect",Brain,Brain,Normal mode,Turn-based • 1 move per day ,English,Infinite
330654495,1796,"Ilumina, poente, Flare, eclipse, Microsystems, brilho",Sun,sun,,,,
330654495,1805,"Moradin, Glóin, Bofur, pigmeu, Snow-White, Atchim",Dwarf,dwarf,,,,
330654495,1833,"Ornamento, cerâmica, Terracotta, Ânfora, Recipiente, Flor",Vase,Vase,,,,
330654495,1862,"Bucaneiro, Barrica, Criminoso, Bootleg, arrrr, Arrrr",Pirate,Pirate,,,,
330654495,1936,"Montaria, Express, Crina, criança, cavalinho, cavalinho",Pony,Pony,,,,
330654495,1963,"Exterior, Ganso, Peteca, Pluma, cocar, Cocar",Feather,Feather,Normal mode,Turn-based • 1 move per 2 days ,English,Infinite
330654495,2000,"Molha, expulso, banho, Lorenzetti, Lorenzetti, Lorenzetti",Shower,Shower,Normal mode,Turn-based • 1 move per 2 days ,English,Infinite
330654495,2018,"Hamburguer, bandejão, Vale, Almoço, Ceia, Ceia",Meal,meal,Normal mode,Turn-based • 1 move per 2 days ,English,Infinite
330654495,2037,"Pungente, Paulie, vampire, Bulbo, Cebola, cebola",Garlic,Dead,Normal mode,Turn-based • 1 move per 2 days ,English,Infinite
330741642,1588,"tour, Livres, Tas, Batterie",Pile,Pile,,,,
330741642,1593,"Endroit, Wagon, Train, Arret",Gare,Gare,,,,
330741642,1598,"Dansante, Moment, Après, Souper",Soirée,Soirée,,,,
330741642,1619,"Ecrou, Tourne, Clou, Torsadé",Vis,Vis,,,,
330741642,1624,"Damoclès, Arme, Arthur, Gleve",Épée,Épée,,,,
330741642,1634,"Aladin, Einstein, Einstein, Aladin",Génie,Colonne,,,,
330741642,1681,"Traite, Pouliche, Papa, Poney",Cheval,Cheval,,,,
330741642,1696,"Regard, Verre, Reflet, Reflet",Miroir,Miroir,,,,
330741642,1701,"Titanic, Glace, Bloc, Glacier",Iceberg,Iceberg,,,,
330741642,1716,"Jaune, Split, Plantain, Aliment",Banane,Banane,,,,
330741642,1727,"Air, Écrite, Musique, Musique",Chanson,Mélodie,,,,
330741642,1739,"Dessert, Fête, Manger, Anniversaire",Gâteau,Gâteau,,,,
330741642,1754,"Piquant, Dents, Ustensile, Ustensil",Fourchette,Canine,,,,
330741642,1765,"fond, Fonds, Alpin, Alpin",Ski,Ski,,,,
330741642,1775,"PC, MAC, Chromebook, Machine",Ordinateur,Ordinateur,,,,
330741642,1780,"Prince, Flipper, Hôtel, Poisson",Dauphin,Dauphin,,,,
330741642,1800,"Moulinet, Fruit, Nectarine, Abricot",Pêche,Pêche,,,,
330741642,1805,"Vinaigre, Sale, Organe, Licher",Langue,Langue,,,,
330741642,1810,"John, Deer, Véhicule, Ferme",Tracteur,Tracteur,,,,
330741642,1815,"Poisson, Cirque, ronald, mcdonald",Clown,Clown,,,,
330741642,1826,"Canif, Ustensile, Lame, Suisse",Couteau,Couteau,,,,
330741642,1867,"Truie, Animal, Bacon, Bacon",Cochon,Porc,,,,
330741642,1903,"Boisson, Mousseux, Bulle, Perignon",Champagne,Vin,,,,
330741642,1909,"Circulaire, Jonc, Précieux, Précieux",Anneau,Anneau,,,,
330741642,1935,"Balle, Tir, Javelot, Javelot",Lance,Fusil,,,,
330741642,1975,"Emballage, Contenant, Lettre, Lettre",Enveloppe,Plat,,,,
330741642,1981,"Véhicule, F150, Tonka, Pompier",Camion,Camion,,,,
330741642,1996,"Dionne, Fraternelle, Identique, Identique",Jumelles,Jumelles,,,,
330741642,2027,"Saut, Avion, Deltaplane, Parapente",Parachute,Parachute,,,,
330741642,2059,"Sofa, Divan, Entrée, Fauteuil",Canapé,Canapé,,,,
330741642,2069,"Bouchée, Chocolaté, Museau, Chien",Truffe,Gueule,,,,
330741642,2100,"Immangeable, Intestin, Repas, Sang",Boudin,Boudin,,,,
330741642,2110,"Plum, Éducateur, Enseignant, Enseignant",Professeur,Professeur,,,,
330741642,2126,"Squelette, Humérus, Fémur, Fémur",Os,Os,,,,
330741642,2151,"Billard, Sphère, Noel, Sapin",Boule,Boule,,,,
330741642,2207,"Chapeau, Mexicain, Couvre-chef, Latino",Sombrero,Sombrero,,,,
330741642,2274,"Brindille, Arbre, Connecte, Électricité",Branche,Branche,,,,
330741642,2294,"Mèche, Cheveux, Doudou, Couverture",Couette,Couette,,,,
330741642,2299,"Sonette, Vache, Idiot, Grelot",Cloche,Cloche,,,,
330741642,2320,"Debut, Journée, Réveil, Moment",Matin,Matin,,,,
330741642,2397,"Dorée, Poussoir, Acné, Acné",Bouton,Boucle,,,,
330741642,2403,"Film, Musicale, Humour, Humour",Comédie,Comédie,,,,
330741642,2419,"Chou-fleur, Asperge, Carotte, Patate",Légume,Légume,,,,
330741642,2445,"Photo, Vidéo, Sécurité, Surveillance",Caméra,Caméra,,,,
330741642,2461,"Gazette, Intime, Montreal, Nouvelles",Journal,Journal,,,,
330741642,2466,"Bouton, Girofles, Girofle, Vis",Clou,Clou,,,,
330741642,2471,"Fleuve, St-Maurice, Ruisseau, Ruisseau",Rivière,Riviere,,,,
330741642,2483,"Casse, Gland, Noix, Nutella",Noisette,Noisette,,,,
330741642,2504,"Marguerite, Rose, Jacinthe, Iris",Fleur,Fleur,Friendly mode,No time limit • with friends only,Français,Infinite
330741642,2520,"Suspendu, Laviolette, Avignon, Construction",Pont,Pont,Friendly mode,No time limit • with friends only,Français,Infinite
330741642,2535,"Huître, Papier, Muffin, Muffin",Moule,Perle,Friendly mode,No time limit • with friends only,Français,Infinite
330741642,2541,"Hagrid, Ogre, Vert, Vert",Géant,Géant,Friendly mode,No time limit • with friends only,Français,Infinite
330741642,2577,"Chrysalide, Insecte, Papillon, Cocon",Chenille,Chenille,Friendly mode,No time limit • with friends only,Français,Infinite
330741642,2582,"Unifamiliale, Domicile, Bungalow, Bungalow",Maison,Maison,Friendly mode,No time limit • with friends only,Français,Infinite
330741642,2587,"Vegetarien, Public, Conclu, Fruitier",Marché,Marché,Friendly mode,No time limit • with friends only,Français,Infinite
330741642,2613,"Seringue, Abeille, Dard, Vaccin",Piqûre,Aiguille,Friendly mode,No time limit • with friends only,Français,Infinite
330741642,2619,"Babar, Blanc, Animal, Gros",Éléphant,Éléphant,Friendly mode,No time limit • with friends only,Français,Infinite
330741642,2655,"Mystère, Casse-tête, Chemin, Chemin",Labyrinthe,Pièce,Friendly mode,No time limit • with friends only,Français,Infinite
330741642,2661,"Parapapapam, Musique, Percussion, Percussion",Tambour,Tambour,Friendly mode,No time limit • with friends only,Français,Infinite
330741642,2676,"Essence, Lacrymogène, Propane, Vapeur",Gaz,Gaz,Friendly mode,No time limit • with friends only,Français,Infinite
330741642,2681,"Électromagnétique, Collant, Magnétisme, Magnétique",Aimant,Aimant,Friendly mode,No time limit • with friends only,Français,Infinite
330741642,2720,"Atomique, Puante, Retardement, Explosion",Bombe,Bombe,Friendly mode,No time limit • with friends only,Français,Infinite
330741642,2759,"Fromage, Mammifère, Bouc, Bouc",Chèvre,Souris,Friendly mode,No time limit • with friends only,Français,Infinite
331907183,745,"Circus, Pup, Teepee, Coleman, Camping, camping",Tent,Tent,,,,
331907183,754,"Ford, Matchbox, Vroom, Toyota, Truck, Automobile",Car,Car,,,,
331907183,763,"Spreadsheet, Dining, Shelve, Periodic, Dinner, Dinner",Table,Table,,,,
331907183,784,"Hut, ""Dominos"", Hawaiian, Pepperoni, Pepperoni, Pepperoni",Pizza,Pizza,,,,
331907183,793,"Cave, Waterfall, Flooded, Cavern, Cavern, Cavern",Grotto,Grotto,,,,
331907183,802,"Spurs, Louboutin, Toe, Achilles, Foot, FOot",Heel,Heel,,,,
331907183,811,"Rudolph, Bloodhound, Schnozz, Breathing, Pinocchio, Pinocchio",Nose,Nose,,,,
331907183,820,"Marcell, Sea, Conch, Tortoise, Tortoise, Conch",Shell,Shell,,,,
331907183,839,"Revolver, Munitions, Scimitar, Rifle, Sword, Implement",Weapon,Weapon,,,,
331907183,866,"Searcher, trapper, Crocodile, Seeker, Gaston, Gatherer",Hunter,Hunter,Normal mode,Turn-based • 1 move per day ,English,Infinite
331907183,875,"Aria, Sydney, Carmen, Phantom, Phantom, Phantom",Opera,Opera,Normal mode,Turn-based • 1 move per day ,English,Infinite
331907183,884,"Tractor, Ranch, Crops, McDonald, Barn, Agriculture",Farm,Farm,Normal mode,Turn-based • 1 move per day ,English,Infinite
336562502,1088,"Soirée, Contraire, Aube, Lait, Réveil, Réveil",Matin,Matin,,,,
336562502,1112,"Automate, Casino, Sous, Appareil, Robot, Robot",Machine,Machine,,,,
336562502,1118,"Ours, Chinois, Mascotte, Beauval, Noir, Bambou",Panda,panda,,,,
336562502,1130,"Bâtiment, Marmottan, louvre, pompidou, Orsay, Orsay",Musée,Musée,,,,
336562502,1136,"Département, Cherbourg, Angleterre, Habit, Mer, Mer",Manche,Manche,,,,
336562502,1142,"Fable, Source, Jouvence, Eau, Wallace, Wallace",Fontaine,fontaine,,,,
336562502,1154,"Duvet, Tête, Lit, Coussin, lit, coussin",Oreiller,Oreiller,,,,
336562502,1160,"Sommeil, Imagination, Désir, idéal, Cauchemar, Nuit",Rêve,Rêve,,,,
